canvas_course_id,course_id,integration_id,short_name,long_name,canvas_account_id,account_id,canvas_term_id,term_id,status,start_date,end_date,course_format,canvas_blueprint_course_id,blueprint_course_id,created_by_sis
29671,UE_203_MSR520_1_2025_VÅR_1,,MSR520-1 25V,MSR520-1 25V Klinisk fagledelse og fordypning i klinisk rettsmedisin i sykepleien,429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29694,UE_203_MUS301_1_2025_VÅR_1,,MUS301-1 25V,MUS301-1 25V Samspill og musikalsk produksjon,441,ST_0203300400,332,2025_VÅR,unpublished,,,,,,true
28597,UE_203_DYK500_1_2025_VÅR_1,,DYK500-1 25V,DYK500-1 25V Dykkeleder Kurs,15740,ST_0203209000,332,2025_VÅR,unpublished,,,,,,true
30938,UA_203_VPL220_1_2025_VÅR_1_1,,Bergen VPL220 (1),Bergen VPL220 (1),17661,UE_203_VPL220_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30286,UE_203_TPE804_1_2025_VÅR_1,,TPE804-1 25V,TPE804-1 25V Forebygging for et inkluderende læringsmiljø,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
28889,UA_203_SYKI106_1_2025_VÅR_1_4,,Førde: International nursing students V25 (4),Førde: International nursing students V25 (4),17563,UE_203_SYKI106_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
29545,UE_203_MGBKHS201_1_2025_VÅR_1,,MGBKHS201-1 25V,"MGBKHS201-1 25V Kunst og håndverk 1, emne 2 - Grunnleggende innføring i kunst og håndverk 2",441,ST_0203300400,332,2025_VÅR,active,,,,,,true
29731,UE_203_PL433_1_2025_VÅR_1,,PL433-1 25V,PL433-1 25V Innføring i arealplanlegging,15737,ST_0203201200,332,2025_VÅR,unpublished,,,,,,true
29655,UE_203_MSI520_1_2025_VÅR_1,,MSI520-1 25V,MSI520-1 25V Klinisk fagledelse og fordypning i klinisk infeksjonssykepleie og smittevern,429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29401,UE_203_ING301_1_2025_VÅR_1,,ING301-1 25V,ING301-1 25V Datateknologi og videregående programmering for ingeniører,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
29421,UE_203_LEI300_1_2025_VÅR_1,,LEI300-1 25V,"LEI300-1 25V Eiendom, matrikkel og jordskifte",15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28128,UA_203_MGUMA503_1_2025_VÅR_1_1,,MGUMA503 Bergen (1),MGUMA503 Bergen (1),16943,UE_203_MGUMA503_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29044,UE_203_GE436_1_2025_VÅR_1,,GE436-1 25V,GE436-1 25V Sedimentologi,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28143,UA_203_BØA117_1_2025_VÅR_1_1,,BØA117 Bergen - Finansregnskap med analyse  (1),BØA117 Bergen - Finansregnskap med analyse  (1),16036,UE_203_BØA117_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29903,UE_203_RAD230_1_2025_VÅR_1,,RAD230-1 25V,"RAD230-1 25V Medisinsk bildebehandling, kunstig intelligens og innovasjon i radiografi",355,ST_0203100200,332,2025_VÅR,active,,,,,,true
29286,UE_203_MAMET1HE_1_2025_VÅR_1,,MAMET1HE-1 25V,"MAMET1HE-1 25V Vitenskapsteori, etikk og metode",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
31184,UE_203_DLU100_1_2025_VÅR_1,,DLU100-1 25V,DLU100-1 25V Dykkeleder innaskjærs NORSOK U-103,15740,ST_0203209000,332,2025_VÅR,unpublished,,,,,,true
30252,UE_203_TAK802_1_2025_VÅR_1,,TAK802-1 25V,"TAK802-1 25V Teknisk forvaltning – bygningsfysikk, FDVU og ombygging",15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28761,UA_203_SYKF230P_1_2025_VÅR_1_2,,SYKF230P Kull 84 (2),SYKF230P Kull 84 (2),17520,UE_203_SYKF230P_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
29098,UE_203_LUPEKP200_1_2025_VÅR_1,,LUPEKP200-1 25V,LUPEKP200-1 25V Praksis 2.år kroppsøving og idrettsfag,439,ST_0203300200,332,2025_VÅR,unpublished,,,,,,true
28737,UE_203_ELE250_1_2025_VÅR_1,,ELE250-1 25V,ELE250-1 25V Industriell instrumentering,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
29561,UE_203_MGBMA402_1_2025_VÅR_1,,MGBMA402-1 25V,"MGBMA402-1 25V Matematikk 2, emne 2 - Problemløsning og handlingskompetanse i matematikk",440,ST_0203300300,332,2025_VÅR,unpublished,,,,,,true
29496,UE_203_LUPEKI204_1_2025_VÅR_1,,LUPEKI204-1 25V,LUPEKI204-1 25V FoU-oppgave: Den forskende lærer,438,ST_0203300100,332,2025_VÅR,active,,,,,,true
28643,UE_203_BYG102_1_2025_VÅR_1,,BYG102-1 25V,BYG102-1 25V Statistikk og landmåling,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28786,UA_203_MGUSP501_1_2025_VÅR_1_1,,MGUSP501 Bergen (1),MGUSP501 Bergen (1),17028,UE_203_MGUSP501_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
30771,UE_203_REAL122_1_2025_VÅR_1,,REAL122-1 25V,REAL122-1 25V Matematikk realfagkurs,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
30942,UA_203_SYKI104_1_2025_VÅR_1_1,,Bergen: International nursing students campus - V25 (1),Bergen: International nursing students campus - V25 (1),17561,UE_203_SYKI104_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
31146,UE_203_PRV006_1_2025_VÅR_1,,PRV006-1 25V,PRV006-1 25V Testemne Canvas,5313,ST_0203201000,332,2025_VÅR,unpublished,,,,,,true
28520,UE_203_BIO502_1_2025_VÅR_1,,BIO502-1 25V,BIO502-1 25V Avanserte medisinske laboratorieanalyser,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
29287,UE_203_FYS140_1_2025_VÅR_1,,FYS140-1 25V,"FYS140-1 25V Fysioterapeutisk undersøkelse, forståelse og ferdighet",355,ST_0203100200,332,2025_VÅR,active,,,,,,true
28486,UE_203_BIO206_1_2025_VÅR_1,,BIO206-1 25V,BIO206-1 25V Medisinsk laboratorieteknologi III - Instrumentelle analyser,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
28038,UA_203_MGBNO503_1_2025_VÅR_1_2,,MGBNO503/MGUNO503 Sogndal V25,MGBNO503/MGUNO503 Sogndal V25,16847,UE_203_MGBNO503_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29448,UE_203_MAS116_1_2025_VÅR_1,,MAS116-1 25V,MAS116-1 25V Hydrodynamikk,15738,ST_0203201300,332,2025_VÅR,active,,,,,,true
28482,UE_203_BIO205_1_2025_VÅR_1,,BIO205-1 25V,BIO205-1 25V Transfusjonsmedisin,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
29962,UE_203_SYKB320P_1_2025_VÅR_1,,SYKB320P-1 25V,"SYKB320P-1 25V Praksisstudie, Sykepleie ved komplekse og sammensatte pasienttilstander og sykdomsbilder i kommunehelsetjenesten",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
28980,UE_203_BIO151_1_2025_VÅR_1,,BIO151-1 25V,BIO151-1 25V Practical Training in Biomedical Laboratory Sciences,5316,ST_0203201100,332,2025_VÅR,unpublished,,,,,,true
30903,UA_203_ING162_1_2025_VÅR_1_1,,ING162 Bergen - Kjemiingeniør (1),ING162 Bergen - Kjemiingeniør (1),16393,UE_203_ING162_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30398,UA_203_MGBPRO401_1_2025_VÅR_1_3,,MGBPRO401 Sogndal (3),MGBPRO401 Sogndal (3),16873,UE_203_MGBPRO401_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28784,UA_203_SYKF250_1_2025_VÅR_1_2,,Kull 82: SYKF250 Folkehelse i eit nasjonalt og globalt perspekti,Kull 82: SYKF250 Folkehelse i eit nasjonalt og globalt perspekti,17523,UE_203_SYKF250_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30424,UA_203_MGUPRO401_1_2025_VÅR_1_3,,MGUPRO401 Sogndal (3),MGUPRO401 Sogndal (3),17010,UE_203_MGUPRO401_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30202,UE_203_SYKI110_1_2025_VÅR_1,,SYKI110-1 25V,SYKI110-1 25V Practical Studies in Hospital and Community Health Care,198,ST_0203100000,332,2025_VÅR,unpublished,,,,,,true
28020,UA_203_MGUKH401_1_2025_VÅR_1_1,,MGUKH401 Bergen (1),MGUKH401 Bergen (1),16912,UE_203_MGUKH401_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
29353,UE_203_MARA510_1_2025_VÅR_1,,MARA510-1 25V,MARA510-1 25V Ferdigheter i relasjonelt arbeid,430,ST_0203100300,332,2025_VÅR,active,,,,,,true
30801,UE_203_FØS8130_1_2025_VÅR_1,,FØS8130-1 25V,FØS8130-1 25V Resirkulerende akvakultursystemer - RAS,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
30225,UE_203_ØAO016_1_2025_VÅR_1,,ØAO016-1 25V,ØAO016-1 25V Strategi og virksomhetsutvikling,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
27949,UA_203_KKK201_1_2025_VÅR_1_1,,KKK201 Bergen - Klasse E (1),KKK201 Bergen - Klasse E (1),16492,UE_203_KKK201_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28644,UA_203_MGUSA201_1_2025_VÅR_1_2,,MGUSA201 / MGBSA201 (25V) - Stord,MGUSA201 / MGBSA201 (25V) - Stord,17015,UE_203_MGUSA201_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28148,UA_203_BØA117_1_2025_VÅR_1_2,,BØA117 Haugesund - Finansregnskap med analyse  (2),BØA117 Haugesund - Finansregnskap med analyse  (2),16036,UE_203_BØA117_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28210,UA_203_MGBPE301_1_2025_VÅR_1_4,,MGBPE301 Bergen - masterfag ENG (4),MGBPE301 Bergen - masterfag ENG (4),16857,UE_203_MGBPE301_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28271,UA_203_MGUNO503_1_2025_VÅR_1_2,,MGUNO503 Sogndal (2),MGUNO503 Sogndal (2),16987,UE_203_MGUNO503_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28075,UA_203_MAS143_1_2025_VÅR_1_2,,MAS143 25V Haugesund,MAS143 25V Maskinkonstruksjon 1 - Haugesund,16633,UE_203_MAS143_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29559,UE_203_MGBMH401_1_2025_VÅR_1,,MGB/MGUMH401 - V25,MGB/MGUMH401 - V25,438,ST_0203300100,332,2025_VÅR,active,,,,,,true
28891,UE_203_BI434_1_2025_VÅR_1,,BI434-1 25V,BI434-1 25V Vegetasjonsøkologi,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28098,UA_203_MGBKØ301_1_2025_VÅR_1_1,,MGBKØ301 Bergen (1),MGBKØ301 Bergen (1),16791,UE_203_MGBKØ301_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28428,UA_203_MGUPE301_1_2025_VÅR_1_12,,MGUPE301 Bergen - masterfag MH (12),MGUPE301 Bergen - masterfag MH (12),16996,UE_203_MGUPE301_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28431,UA_203_MGBSA503_1_2025_VÅR_1_1,,MGBSA503 Bergen (1),MGBSA503 Bergen (1),16887,UE_203_MGBSA503_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28035,UA_203_MGBNO503_1_2025_VÅR_1_1,,MGBNO503 Bergen (1),MGBNO503 Bergen (1),16847,UE_203_MGBNO503_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29261,UE_203_KJE104_1_2025_VÅR_1,,KJE104-1 25V,KJE104-1 25V Fysikalsk kjemi,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
29976,UE_203_SYKB360P_1_2025_VÅR_1,,SYKB360P-1 25V,"SYKB360P-1 25V Praksisstudie, Faglig ledelse, tjenesteutvikling og innovasjon",429,ST_0203100100,332,2025_VÅR,active,,,,,,true
29518,UE_203_MAS221_1_2025_VÅR_1,,MAS221-1 25V,MAS221-1 25V Masse- og energibalanser,15738,ST_0203201300,332,2025_VÅR,active,,,,,,true
28108,UA_203_MGBKØ401_1_2025_VÅR_1_1,,MGBKØ401 Bergen (1),MGBKØ401 Bergen (1),16792,UE_203_MGBKØ401_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30474,UA_203_PSBU104_1_2025_VÅR_1_2,,PSBU104 -  Førde (2),PSBU104 -  Førde (2),17295,UE_203_PSBU104_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29458,UE_203_MDIP503_1_2025_VÅR_1,,MDIP503-1 25V,MDIP503-1 25V Didaktiske praksiser,439,ST_0203300200,332,2025_VÅR,active,,,,,,true
28011,UA_203_MGBEN201_1_2025_VÅR_1_1,,MGBEN201 Bergen (1),MGBEN201 Bergen (1),16762,UE_203_MGBEN201_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28589,UE_203_DRA312_1_2025_VÅR_1,,DRA312-1 25V,"DRA312-1 25V Bacheloroppgave, vitenskapsteori og forskingsmetode",441,ST_0203300400,332,2025_VÅR,active,,,,,,true
29870,UE_203_SOS160_1_2025_VÅR_1,,SOS160-1 25V,SOS160-1 25V Sosiologisk forskningsmetode,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
30492,UA_203_TPHR502_1_2025_VÅR_1_3,,TPHR502 Førde/Sogndal - Vår 2025,TPHR502 Førde/Sogndal - Vår 2025,17614,UE_203_TPHR502_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30037,UE_203_SYKDF140_1_2025_VÅR_1,,SYKDF140-1 25V,SYKDF140-1 25V Sykdomslære og farmakologi,429,ST_0203100100,332,2025_VÅR,active,,,,,,true
28613,UE_203_BSDAUT230_1_2025_VÅR_1,,BSDAUT230-1 25V,BSDAUT230-1 25V Bacheloroppgave,429,ST_0203100100,332,2025_VÅR,unpublished,,,,,,true
28372,UA_203_MGBSA201_1_2025_VÅR_1_3,,MGBSA201 Sogndal (3),MGBSA201 Sogndal (3),16881,UE_203_MGBSA201_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28580,UE_203_BRL108_1_2025_VÅR_1,,BRL108-1 25V,"BRL108-1 25V Reiseliv, natur og samfunn",15739,ST_0203201400,332,2025_VÅR,unpublished,,,,,,true
29719,UE_203_PL418_1_2025_VÅR_1,,PL418-1 25V,PL418-1 25V Reguleringsplanlegging,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28901,UE_203_BI436_1_2025_VÅR_1,,BI436-1 25V,BI436-1 25V Grønnstruktur og urban vegetasjon,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
28221,UA_203_MGUNO202_1_2025_VÅR_1_1,,MGUNO202 Bergen  (1),MGUNO202 Bergen  (1),16984,UE_203_MGUNO202_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30831,UA_203_ING161_1_2025_VÅR_1_7,,"ING161 Førde - Konte-semester, ingen undervisning på campus (7)","ING161 Førde - Konte-semester, ingen undervisning på campus (7)",16392,UE_203_ING161_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
28966,UA_203_VPD210_1_2025_VÅR_1_2,,Sogndal VPD210 (2),Sogndal VPD210 (2),17649,UE_203_VPD210_1_2025_VÅR_1,332,2025_VÅR,unpublished,,,,,,true
30906,UA_203_ING164_1_2025_VÅR_1_1,,ING164 Bergen/Førde 2025V,"ING164 Bergen og Førde Mekanikk, elektristetslære og kjemi 2025 vår",16394,UE_203_ING164_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28507,UE_203_BIO306_1_2025_VÅR_1,,BIO306-1 25V,BIO306-1 25V Ekstern praksis 2,5316,ST_0203201100,332,2025_VÅR,active,,,,,,true
27939,UA_203_MAT301_1_2025_VÅR_1_13,,MAT301 Førde - Automatisering (13),MAT301 Førde - Automatisering (13),16724,UE_203_MAT301_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
28078,UA_203_MGUMA102_1_2025_VÅR_1_5,,MGUMA102 Stord  (5),MGUMA102 Stord  (5),16936,UE_203_MGUMA102_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
29100,UE_203_GLSM804_1_2025_VÅR_1,,GLSM804-1 25V,GLSM804-1 25V Fordypning i matematikk,440,ST_0203300300,332,2025_VÅR,active,,,,,,true
29428,UE_203_MARV550_1_2025_VÅR_1,,MARV550-1 25V,"MARV550-1 25V Vold, krenkelser og konflikter i nære relasjoner",430,ST_0203100300,332,2025_VÅR,unpublished,,,,,,true
29713,UE_203_NAB1027_1_2025_VÅR_1,,NAB1027-1 25V,NAB1027-1 25V Navigasjon II,15738,ST_0203201300,332,2025_VÅR,active,,,,,,true
30215,UE_203_SYKS140_1_2025_VÅR_1,,SYKS140-1 25V,SYKS140-1 25V Sykdomslære og farmakologi,429,ST_0203100100,332,2025_VÅR,active,,,,,,true
28681,UE_203_ADA528_1_2025_VÅR_1,,ADA528-1 25V,ADA528-1 25V Sensornettverk,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
29600,UE_203_MGBNOS301_1_2025_VÅR_1,,MGBNOS301-1 25V,"MGBNOS301-1 25V Norsk 2, emne 1 - Språk, kultur og litteratur 1",440,ST_0203300300,332,2025_VÅR,active,,,,,,true
29059,UE_203_GE481_1_2025_VÅR_1,,GE481-1 25V,"GE481-1 25V Ingeniørgeologi, geoteknikk og overvåkning av ustabile fjellsider",15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
29082,UE_203_GE491_2_2025_VÅR_1,,GE491-2 25V,GE491-2 25V Bacheloroppgåve i geologi,15737,ST_0203201200,332,2025_VÅR,unpublished,,,,,,true
30823,UA_203_ING161_1_2025_VÅR_1_1,,ING161 Bergen 25V,ING161 Kjemi Bergen (Alle linjer) 2025 vår,16392,UE_203_ING161_1_2025_VÅR_1,332,2025_VÅR,active,,,,,,true
30939,UE_203_MAS130_1_2025_VÅR_1,,MAS130-1 25V,MAS130-1 25V Grunnleggende elektro og automasjon,5313,ST_0203201000,332,2025_VÅR,active,,,,,,true
29574,UE_203_MGBMU401_1_2025_VÅR_1,,"MGB/MGU MU301-401 - 25V Musikk 2, emne 2","MGB/MGU MU301-401 - 25V Musikk 2, emne 2 - Den utforskende musikklæreren",441,ST_0203300400,332,2025_VÅR,active,,,,,,true
28854,UE_203_BARNP513_1_2025_VÅR_1,,BARNP513-1 25V,"BARNP513-1 25V Pasientsikkerhet, teknologi, og digital kompetanse i utøvende barnesykepleie",429,ST_0203100100,332,2025_VÅR,unpublished,,,,,,true
29164,UE_203_JU6-4000_1_2025_VÅR_1,,JU6-4000-1 25V,JU6-4000-1 25V Kontraktsrett,15739,ST_0203201400,332,2025_VÅR,active,,,,,,true
29272,UE_203_MAKPR450_1_2025_VÅR_1,,MAKPR450-1 25V,MAKPR450-1 25V Kunstig intelligens og innovasjon innen visualisering og bildeanalyse i radiografi,355,ST_0203100200,332,2025_VÅR,unpublished,,,,,,true
29393,UE_203_LEI107_1_2025_VÅR_1,,LEI107-1 25V,LEI107-1 25V Ingeniørlandmåling,15737,ST_0203201200,332,2025_VÅR,active,,,,,,true
29190,UE_203_MAFYS532_1_2025_VÅR_1,,MAFYS532-1 25V,MAFYS532-1 25V Fysioterapi ved langvarige muskelskjelettplager,355,ST_0203100200,332,2025_VÅR,active,,,,,,true
