section_id,course_id,name,status,start_date,end_date,account_id
UE_203_VEI803_1_2026_VÅR_1,UE_203_VEI803_1_2026_VÅR_1,VEI803-1 26V,active,,,
UE_203_VOB006_1_2025_VÅR_1,UE_203_VOB006_1_2025_VÅR_1,VOB006-1 25V,active,,,
UE_203_VOB006_1_2026_VÅR_1,UE_203_VOB006_1_2026_VÅR_1,VOB006-1 26V,active,,,
UE_203_VOØ001_1_2025_VÅR_1,UE_203_VOØ001_1_2025_VÅR_1,VOØ001-1 25V,active,,,
UE_203_VOØ001_1_2026_VÅR_1,UE_203_VOØ001_1_2026_VÅR_1,VOØ001-1 26V,active,,,
UE_203_VOØ006_1_2025_VÅR_1,UE_203_VOØ006_1_2025_VÅR_1,VOØ006-1 25V,active,,,
UE_203_VOØ006_1_2026_VÅR_1,UE_203_VOØ006_1_2026_VÅR_1,VOØ006-1 26V,active,,,
UE_203_VPDP300_1_2024_HØST_1,UE_203_VPDP300_1_2024_HØST_1,VPDP300-1 24H,active,,,
UE_203_VPDP300_1_2025_HØST_1,UE_203_VPDP300_1_2025_HØST_1,VPDP300-1 25H,active,,,
UE_203_VPD100_1_2025_HØST_1,UE_203_VPD100_1_2025_HØST_1,VPD100-1 25H,active,,,
UE_203_VPD110_1_2025_HØST_1,UE_203_VPD110_1_2025_HØST_1,VPD110-1 25H,active,,,
UE_203_VPD120_1_2025_HØST_1,UE_203_VPD120_1_2025_HØST_1,VPD120-1 25H,active,,,
UE_203_VPD130_1_2026_VÅR_1,UE_203_VPD130_1_2026_VÅR_1,VPD130-1 26V,active,,,
UE_203_VPL305_1_2025_VÅR_1,UE_203_VPL305_1_2025_VÅR_1,VPL305-1 25V,active,,,
UE_203_VPL305_1_2026_VÅR_1,UE_203_VPL305_1_2026_VÅR_1,VPL305-1 26V,active,,,
UE_203_VSFO801_1_2025_VÅR_1,UE_203_VSFO801_1_2025_VÅR_1,VSFO801-1 25V,active,,,
UE_203_VSFO801_1_2026_VÅR_1,UE_203_VSFO801_1_2026_VÅR_1,VSFO801-1 26V,active,,,
UE_203_VSFO802_1_2024_HØST_1,UE_203_VSFO802_1_2024_HØST_1,VSFO802-1 24H,active,,,
UE_203_VSFO802_1_2025_HØST_1,UE_203_VSFO802_1_2025_HØST_1,VSFO802-1 25H,active,,,
UE_203_VSFO803_1_2024_HØST_1,UE_203_VSFO803_1_2024_HØST_1,VSFO803-1 24H,active,,,
UE_203_VSFO803_1_2025_HØST_1,UE_203_VSFO803_1_2025_HØST_1,VSFO803-1 25H,active,,,
UE_203_VSFO804_1_2025_VÅR_1,UE_203_VSFO804_1_2025_VÅR_1,VSFO804-1 25V,active,,,
UE_203_VSFO804_1_2026_VÅR_1,UE_203_VSFO804_1_2026_VÅR_1,VSFO804-1 26V,active,,,
UE_203_VVPB801_1_2024_HØST_1,UE_203_VVPB801_1_2024_HØST_1,VVPB801-1 24H,active,,,
UE_203_VVPB801_1_2025_HØST_1,UE_203_VVPB801_1_2025_HØST_1,VVPB801-1 25H,active,,,
UE_203_VVPB802_1_2025_VÅR_1,UE_203_VVPB802_1_2025_VÅR_1,VVPB802-1 25V,active,,,
UE_203_VVPB802_1_2026_VÅR_1,UE_203_VVPB802_1_2026_VÅR_1,VVPB802-1 26V,active,,,
UE_203_WPE101_1_2025_VÅR_1,UE_203_WPE101_1_2025_VÅR_1,WPE101-1 25V,active,,,
UE_203_WPE101_1_2026_VÅR_1,UE_203_WPE101_1_2026_VÅR_1,WPE101-1 26V,active,,,
UE_203_YFL802_1_2024_HØST_1,UE_203_YFL802_1_2024_HØST_1,YFL802-1 24H,active,,,
UE_203_YFL802_1_2025_HØST_1,UE_203_YFL802_1_2025_HØST_1,YFL802-1 25H,active,,,
UE_203_YFL807_1_2024_HØST_1,UE_203_YFL807_1_2024_HØST_1,YFL807-1 24H,active,,,
UE_203_YFL807_1_2025_HØST_1,UE_203_YFL807_1_2025_HØST_1,YFL807-1 25H,active,,,
UE_203_YFL810_1_2025_VÅR_1,UE_203_YFL810_1_2025_VÅR_1,YFL810-1 25V,active,,,
UE_203_YFL810_1_2026_VÅR_1,UE_203_YFL810_1_2026_VÅR_1,YFL810-1 26V,active,,,
UE_203_YFL814_1_2024_HØST_1,UE_203_YFL814_1_2024_HØST_1,YFL814-1 24H,active,,,
UE_203_YFL814_1_2025_HØST_1,UE_203_YFL814_1_2025_HØST_1,YFL814-1 25H,active,,,
UE_203_YFL815_1_2025_VÅR_1,UE_203_YFL815_1_2025_VÅR_1,YFL815-1 25V,active,,,
UE_203_YFL815_1_2026_VÅR_1,UE_203_YFL815_1_2026_VÅR_1,YFL815-1 26V,active,,,
UE_203_YFL817_1_2025_VÅR_1,UE_203_YFL817_1_2025_VÅR_1,YFL817-1 25V,active,,,
UE_203_YFL817_1_2026_VÅR_1,UE_203_YFL817_1_2026_VÅR_1,YFL817-1 26V,active,,,
UE_203_YV205_1_2024_HØST_1,UE_203_YV205_1_2024_HØST_1,YV205-1 24H,active,,,
UE_203_YV206_1_2025_HØST_1,UE_203_YV206_1_2025_HØST_1,YV206-1 25H,active,,,
UE_203_ØAA112_1_2025_VÅR_1,UE_203_ØAA112_1_2025_VÅR_1,ØAA112-1 25V,active,,,
UE_203_ØAA112_1_2026_VÅR_1,UE_203_ØAA112_1_2026_VÅR_1,ØAA112-1 26V,active,,,
UE_203_ØAA114_1_2024_HØST_1,UE_203_ØAA114_1_2024_HØST_1,ØAA114-1 24H,active,,,
UE_203_ØAA114_1_2025_HØST_1,UE_203_ØAA114_1_2025_HØST_1,ØAA114-1 25H,active,,,
UE_203_ØAA117_1_2024_HØST_1,UE_203_ØAA117_1_2024_HØST_1,ØAA117-1 24H,active,,,
UE_203_ØAA117_1_2025_HØST_1,UE_203_ØAA117_1_2025_HØST_1,ØAA117-1 25H,active,,,
UE_203_ØAF103_1_2025_VÅR_1,UE_203_ØAF103_1_2025_VÅR_1,ØAF103-1 25V,active,,,
UE_203_ØAF103_1_2026_VÅR_1,UE_203_ØAF103_1_2026_VÅR_1,ØAF103-1 26V,active,,,
UE_203_ØAF104_1_2024_HØST_1,UE_203_ØAF104_1_2024_HØST_1,ØAF104-1 24H,active,,,
UE_203_ØAL117_1_2024_HØST_1,UE_203_ØAL117_1_2024_HØST_1,ØAL117-1 24H,active,,,
UE_203_ØAL117_1_2025_HØST_1,UE_203_ØAL117_1_2025_HØST_1,ØAL117-1 25H,active,,,
UE_203_ØAL118_1_2024_HØST_1,UE_203_ØAL118_1_2024_HØST_1,ØAL118-1 24H,active,,,
UE_203_ØAL118_1_2025_HØST_1,UE_203_ØAL118_1_2025_HØST_1,ØAL118-1 25H,active,,,
UE_203_ØAL119_1_2025_VÅR_1,UE_203_ØAL119_1_2025_VÅR_1,ØAL119-1 25V,active,,,
UE_203_ØAL119_1_2026_VÅR_1,UE_203_ØAL119_1_2026_VÅR_1,ØAL119-1 26V,active,,,
UE_203_ØAL120_1_2025_VÅR_1,UE_203_ØAL120_1_2025_VÅR_1,ØAL120-1 25V,active,,,
UE_203_ØAL120_1_2026_VÅR_1,UE_203_ØAL120_1_2026_VÅR_1,ØAL120-1 26V,active,,,
UE_203_ØAL121_1_2024_HØST_1,UE_203_ØAL121_1_2024_HØST_1,ØAL121-1 24H,active,,,
UE_203_ØAL121_1_2025_HØST_1,UE_203_ØAL121_1_2025_HØST_1,ØAL121-1 25H,active,,,
UE_203_ØAL122_1_2025_VÅR_1,UE_203_ØAL122_1_2025_VÅR_1,ØAL122-1 25V,active,,,
UE_203_ØAL122_1_2026_VÅR_1,UE_203_ØAL122_1_2026_VÅR_1,ØAL122-1 26V,active,,,
UE_203_ØAL150_1_2025_VÅR_1,UE_203_ØAL150_1_2025_VÅR_1,ØAL150-1 25V,active,,,
UE_203_ØAL150_1_2026_VÅR_1,UE_203_ØAL150_1_2026_VÅR_1,ØAL150-1 26V,active,,,
UE_203_ØAM111_1_2024_HØST_1,UE_203_ØAM111_1_2024_HØST_1,ØAM111-1 24H,active,,,
UE_203_ØAO016_1_2025_VÅR_1,UE_203_ØAO016_1_2025_VÅR_1,ØAO016-1 25V,active,,,
UE_203_ØAO016_1_2026_VÅR_1,UE_203_ØAO016_1_2026_VÅR_1,ØAO016-1 26V,active,,,
UE_203_ØAO019_1_2025_VÅR_1,UE_203_ØAO019_1_2025_VÅR_1,ØAO019-1 25V,active,,,
UE_203_ØAO019_1_2026_VÅR_1,UE_203_ØAO019_1_2026_VÅR_1,ØAO019-1 26V,active,,,
UE_203_ØBR111_1_2024_HØST_1,UE_203_ØBR111_1_2024_HØST_1,ØBR111-1 24H,active,,,
UE_203_ØBR111_1_2025_HØST_1,UE_203_ØBR111_1_2025_HØST_1,ØBR111-1 25H,active,,,
UE_203_ØBR112_1_2025_VÅR_1,UE_203_ØBR112_1_2025_VÅR_1,ØBR112-1 25V,active,,,
UE_203_ØBR112_1_2026_VÅR_1,UE_203_ØBR112_1_2026_VÅR_1,ØBR112-1 26V,active,,,
UE_203_ØBR114_1_2024_HØST_1,UE_203_ØBR114_1_2024_HØST_1,ØBR114-1 24H,active,,,
UE_203_ØBR114_1_2025_HØST_1,UE_203_ØBR114_1_2025_HØST_1,ØBR114-1 25H,active,,,
UE_203_ØBR116_1_2024_HØST_1,UE_203_ØBR116_1_2024_HØST_1,ØBR116-1 24H,active,,,
UE_203_ØBR116_1_2025_HØST_1,UE_203_ØBR116_1_2025_HØST_1,ØBR116-1 25H,active,,,
UE_203_ØBR118_1_2024_HØST_1,UE_203_ØBR118_1_2024_HØST_1,ØBR118-1 24H,active,,,
UE_203_ØBR118_1_2025_HØST_1,UE_203_ØBR118_1_2025_HØST_1,ØBR118-1 25H,active,,,
UE_203_ØKB1113_1_2025_VÅR_1,UE_203_ØKB1113_1_2025_VÅR_1,ØKB1113-1 25V,active,,,
UE_203_ØKB1113_1_2026_VÅR_1,UE_203_ØKB1113_1_2026_VÅR_1,ØKB1113-1 26V,active,,,
UE_203_ØKB2006_1_2024_HØST_1,UE_203_ØKB2006_1_2024_HØST_1,ØKB2006-1 24H,active,,,
UE_203_ØKB2006_1_2025_HØST_1,UE_203_ØKB2006_1_2025_HØST_1,ØKB2006-1 25H,active,,,
UE_203_ØKB2008_1_2025_VÅR_1,UE_203_ØKB2008_1_2025_VÅR_1,ØKB2008-1 25V,active,,,
UE_203_ØKB2008_1_2026_VÅR_1,UE_203_ØKB2008_1_2026_VÅR_1,ØKB2008-1 26V,active,,,
UE_203_ØKB2113_1_2025_HØST_1,UE_203_ØKB2113_1_2025_HØST_1,ØKB2113-1 25H,active,,,
UE_203_ØKB2117_1_2024_HØST_1,UE_203_ØKB2117_1_2024_HØST_1,ØKB2117-1 24H,active,,,
UE_203_ØKB2117_1_2025_HØST_1,UE_203_ØKB2117_1_2025_HØST_1,ØKB2117-1 25H,active,,,
UE_203_ØKB2121_1_2025_VÅR_1,UE_203_ØKB2121_1_2025_VÅR_1,ØKB2121-1 25V,active,,,
UE_203_ØKB2121_1_2026_VÅR_1,UE_203_ØKB2121_1_2026_VÅR_1,ØKB2121-1 26V,active,,,
UE_203_ØKB2123_1_2025_VÅR_1,UE_203_ØKB2123_1_2025_VÅR_1,ØKB2123-1 25V,active,,,
UE_203_ØKB2123_1_2026_VÅR_1,UE_203_ØKB2123_1_2026_VÅR_1,ØKB2123-1 26V,active,,,
UE_203_ØKB2124_1_2025_VÅR_1,UE_203_ØKB2124_1_2025_VÅR_1,ØKB2124-1 25V,active,,,
UE_203_ØKB2124_1_2026_VÅR_1,UE_203_ØKB2124_1_2026_VÅR_1,ØKB2124-1 26V,active,,,
UE_203_ØKB3103_1_2025_VÅR_1,UE_203_ØKB3103_1_2025_VÅR_1,ØKB3103-1 25V,active,,,
UE_203_ØKB3103_1_2026_VÅR_1,UE_203_ØKB3103_1_2026_VÅR_1,ØKB3103-1 26V,active,,,
UE_203_ØKB3111_1_2024_HØST_1,UE_203_ØKB3111_1_2024_HØST_1,ØKB3111-1 24H,active,,,
UE_203_ØKB3111_1_2025_HØST_1,UE_203_ØKB3111_1_2025_HØST_1,ØKB3111-1 25H,active,,,
UE_203_ØKB3113_1_2024_HØST_1,UE_203_ØKB3113_1_2024_HØST_1,ØKB3113-1 24H,active,,,
UE_203_ØKB3113_1_2025_HØST_1,UE_203_ØKB3113_1_2025_HØST_1,ØKB3113-1 25H,active,,,
UE_203_ØKB3117_1_2024_HØST_1,UE_203_ØKB3117_1_2024_HØST_1,ØKB3117-1 24H,active,,,
UE_203_ØKB3118_1_2024_HØST_1,UE_203_ØKB3118_1_2024_HØST_1,ØKB3118-1 24H,active,,,
UE_203_ØKB3119_1_2025_VÅR_1,UE_203_ØKB3119_1_2025_VÅR_1,ØKB3119-1 25V,active,,,
UE_203_ØKB3120_1_2024_HØST_1,UE_203_ØKB3120_1_2024_HØST_1,ØKB3120-1 24H,active,,,
UE_203_ØKB3120_1_2025_HØST_1,UE_203_ØKB3120_1_2025_HØST_1,ØKB3120-1 25H,active,,,
UE_203_ØKB3123_1_2025_VÅR_1,UE_203_ØKB3123_1_2025_VÅR_1,ØKB3123-1 25V,active,,,
UE_203_ØKB3123_1_2026_VÅR_1,UE_203_ØKB3123_1_2026_VÅR_1,ØKB3123-1 26V,active,,,
UE_203_ØKB3130_1_2024_HØST_1,UE_203_ØKB3130_1_2024_HØST_1,ØKB3130-1 24H,active,,,
UE_203_ØKB3130_1_2025_HØST_1,UE_203_ØKB3130_1_2025_HØST_1,ØKB3130-1 25H,active,,,
UE_203_ØKB3131_1_2024_HØST_1,UE_203_ØKB3131_1_2024_HØST_1,ØKB3131-1 24H,active,,,
UE_203_ØKB3131_1_2025_HØST_1,UE_203_ØKB3131_1_2025_HØST_1,ØKB3131-1 25H,active,,,
UE_203_ØKB3132_1_2024_HØST_1,UE_203_ØKB3132_1_2024_HØST_1,ØKB3132-1 24H,active,,,
UE_203_ØKB3132_1_2025_HØST_1,UE_203_ØKB3132_1_2025_HØST_1,ØKB3132-1 25H,active,,,
UE_203_ØKB3133_1_2026_VÅR_1,UE_203_ØKB3133_1_2026_VÅR_1,ØKB3133-1 26V,active,,,
UE_203_ØKB3134_1_2025_HØST_1,UE_203_ØKB3134_1_2025_HØST_1,ØKB3134-1 25H,active,,,
UE_203_ØKB3135_1_2025_HØST_1,UE_203_ØKB3135_1_2025_HØST_1,ØKB3135-1 25H,active,,,
UE_203_ØKB3136_1_2026_VÅR_1,UE_203_ØKB3136_1_2026_VÅR_1,ØKB3136-1 26V,active,,,
UE_203_ØKB3150_1_2024_HØST_1,UE_203_ØKB3150_1_2024_HØST_1,ØKB3150-1 24H,active,,,
UE_203_ØKB3150_1_2025_HØST_1,UE_203_ØKB3150_1_2025_HØST_1,ØKB3150-1 25H,active,,,
UE_203_ØMF190_1_2024_HØST_1,UE_203_ØMF190_1_2024_HØST_1,ØMF190-1 24H,active,,,
UE_203_ØMF190_1_2025_HØST_1,UE_203_ØMF190_1_2025_HØST_1,ØMF190-1 25H,active,,,
UE_203_ØMF191_1_2024_HØST_1,UE_203_ØMF191_1_2024_HØST_1,ØMF191-1 24H,active,,,
UE_203_ØMF191_1_2025_HØST_1,UE_203_ØMF191_1_2025_HØST_1,ØMF191-1 25H,active,,,
UE_203_ØMO111_1_2024_HØST_1,UE_203_ØMO111_1_2024_HØST_1,ØMO111-1 24H,active,,,
UE_203_ØMO111_1_2025_HØST_1,UE_203_ØMO111_1_2025_HØST_1,ØMO111-1 25H,active,,,
UE_203_ØSS112_1_2024_HØST_1,UE_203_ØSS112_1_2024_HØST_1,ØSS112-1 24H,active,,,
UE_203_ØSS112_1_2025_HØST_1,UE_203_ØSS112_1_2025_HØST_1,ØSS112-1 25H,active,,,
UE_203_ØSS113_1_2024_HØST_1,UE_203_ØSS113_1_2024_HØST_1,ØSS113-1 24H,active,,,
UE_203_ØSS113_1_2025_HØST_1,UE_203_ØSS113_1_2025_HØST_1,ØSS113-1 25H,active,,,
UE_203_ØSS118_1_2025_VÅR_1,UE_203_ØSS118_1_2025_VÅR_1,ØSS118-1 25V,active,,,
UE_203_ØSS118_1_2026_VÅR_1,UE_203_ØSS118_1_2026_VÅR_1,ØSS118-1 26V,active,,,
UE_203_ØSS119_1_2025_VÅR_1,UE_203_ØSS119_1_2025_VÅR_1,ØSS119-1 25V,active,,,
UE_203_ØSS119_1_2026_VÅR_1,UE_203_ØSS119_1_2026_VÅR_1,ØSS119-1 26V,active,,,
UE_203_ØSS120_1_2024_HØST_1,UE_203_ØSS120_1_2024_HØST_1,ØSS120-1 24H,active,,,
UE_203_ØSS120_1_2025_HØST_1,UE_203_ØSS120_1_2025_HØST_1,ØSS120-1 25H,active,,,
UE_203_Å-KH130_1_2024_HØST_1,UE_203_Å-KH130_1_2024_HØST_1,Å-KH130-1 24H,active,,,
UE_203_Å-KH130_1_2025_HØST_1,UE_203_Å-KH130_1_2025_HØST_1,Å-KH130-1 25H,active,,,
UE_203_Å-KH230_1_2025_VÅR_1,UE_203_Å-KH230_1_2025_VÅR_1,Å-KH230-1 25V,active,,,
UE_203_Å-KH230_1_2026_VÅR_1,UE_203_Å-KH230_1_2026_VÅR_1,Å-KH230-1 26V,active,,,
KK_BPRO-EW_2025HØST,KK_BPRO-EW_2025HØST,BPRO-EW 2025HØST ,active,,,
KK_FEIDE_2024 VÅR,KK_FEIDE_2024 VÅR,FEIDE 2024 VÅR Feide,active,,,
KK_FLKI8106_2023 HØST,KK_FLKI8106_2023 HØST,FLKI8106 2023 HØST FLKI8106,active,,,
KK_FLKI8106_2024 HØST,KK_FLKI8106_2024 HØST,FLKI8106 2024 HØST FLKI8106,active,,,
KK_FØS8125_VÅR2025,KK_FØS8125_VÅR2025,FØS8125 VÅR2025 ,active,,,
KK_GMDSS_2025HØST,KK_GMDSS_2025HØST,GMDSS 2025HØST ,active,,,
KK_GNTS802_2024 HØST,KK_GNTS802_2024 HØST,GNTS802 2024 HØST GNTS,active,,,
KK_HANDMALING_HØST2024,KK_HANDMALING_HØST2024,HANDMALING HØST2024 Håndmalte lue+vott,active,,,
KK_HMA806_2024 HØST,KK_HMA806_2024 HØST,HMA806 2024 HØST ,active,,,
KK_HMA808_2024 HØST,KK_HMA808_2024 HØST,HMA808 2024 HØST ,active,,,
KK_HMA809_2024 HØST,KK_HMA809_2024 HØST,HMA809 2024 HØST ,active,,,
KK_HMA810_2024 HØST,KK_HMA810_2024 HØST,HMA810 2024 HØST ,active,,,
KK_KUN801_2024 HØST,KK_KUN801_2024 HØST,KUN801 2024 HØST KUN801,active,,,
KK_MARCYB_2025HØST,KK_MARCYB_2025HØST,MARCYB 2025HØST ,active,,,
KK_MARHUM_2025HØST,KK_MARHUM_2025HØST,MARHUM 2025HØST ,active,,,
KK_OLJE I BULK4_HØST 2024,KK_OLJE I BULK4_HØST 2024,OLJE I BULK4 HØST 2024 ,active,,,
KK_OLJE I BULK5_HØST 2024,KK_OLJE I BULK5_HØST 2024,OLJE I BULK5 HØST 2024 ,active,,,
KK_OLJE IBULK1_VÅR 2025,KK_OLJE IBULK1_VÅR 2025,OLJE IBULK1 VÅR 2025 ,active,,,
KK_OLJE IBULK2_VÅR 2025,KK_OLJE IBULK2_VÅR 2025,OLJE IBULK2 VÅR 2025 ,active,,,
KK_OLJE IBULK4_HØST 2025,KK_OLJE IBULK4_HØST 2025,OLJE IBULK4 HØST 2025 ,active,,,
KK_OLJE IBULK5_HØST 2025,KK_OLJE IBULK5_HØST 2025,OLJE IBULK5 HØST 2025 ,active,,,
KK_OLJE IBULK6_HØST 2025,KK_OLJE IBULK6_HØST 2025,OLJE IBULK6 HØST 2025 ,active,,,
KK_OLJE IBULK7_HØST 2025,KK_OLJE IBULK7_HØST 2025,OLJE IBULK7 HØST 2025 ,active,,,
KK_TESTAPE_HØST 2024,KK_TESTAPE_HØST 2024,TESTAPE HØST 2024 Test: ape,active,,,
KK_TESTAPE_2024HØST,KK_TESTAPE_2024HØST,TESTAPE 2024HØST Test: ape,active,,,
KK_TESTHÅND_HØST 2024,KK_TESTHÅND_HØST 2024,TESTHÅND HØST 2024 Test: håndmalt,active,,,
KK_TESTHÅND_HØST2024,KK_TESTHÅND_HØST2024,TESTHÅND HØST2024 Test: håndmalt,active,,,
UA_203_ABLUPR101_1_2024_HØST_1_1,UA_203_ABLUPR101_1_2024_HØST_1_1,ABLUPR101 Bergen (1),active,,,
UA_203_ABLUPR101_1_2024_HØST_1_2,UA_203_ABLUPR101_1_2024_HØST_1_2,ABLUPR101 Gol (2),active,,,
UA_203_ABLUPR101_1_2025_HØST_1_1,UA_203_ABLUPR101_1_2025_HØST_1_1,ABLUPR101 Førde (1),active,,,
UA_203_ABLUPR101_1_2025_HØST_1_2,UA_203_ABLUPR101_1_2025_HØST_1_2,ABLUPR101 Hardanger/Voss (2),active,,,
UA_203_ABLUPR101_1_2025_HØST_1_3,UA_203_ABLUPR101_1_2025_HØST_1_3,ABLUPR101 Haugesund (3),active,,,
UA_203_BACHD401_1_2024_HØST_1_1,UA_203_BACHD401_1_2024_HØST_1_1,BACHD401 Sogndal (1),active,,,
UA_203_BACHD401_1_2024_HØST_1_2,UA_203_BACHD401_1_2024_HØST_1_2,BACHD401 Bergen (2),active,,,
UA_203_BACH301_1_2024_HØST_1_1,UA_203_BACH301_1_2024_HØST_1_1,BACH301 Sogndal (1),active,,,
UA_203_BACH301_1_2024_HØST_1_2,UA_203_BACH301_1_2024_HØST_1_2,BACH301 Stord (2),active,,,
UA_203_BACH301_1_2024_HØST_1_3,UA_203_BACH301_1_2024_HØST_1_3,BACH301 Bergen (3),active,,,
UA_203_BACH301_1_2025_HØST_1_1,UA_203_BACH301_1_2025_HØST_1_1,BACH301 Sogndal (1),active,,,
UA_203_BACH301_1_2025_HØST_1_2,UA_203_BACH301_1_2025_HØST_1_2,BACH301 Stord (2),active,,,
UA_203_BACH301_1_2025_HØST_1_3,UA_203_BACH301_1_2025_HØST_1_3,BACH301 Bergen (3),active,,,
UA_203_BBLDPR101_1_2024_HØST_1_1,UA_203_BBLDPR101_1_2024_HØST_1_1,BBLDPR101 Sogndal Praksis 1. år  (1),active,,,
UA_203_BBLDPR101_1_2024_HØST_1_2,UA_203_BBLDPR101_1_2024_HØST_1_2,BBLDPR101 Bergen Praksis 1. år  (2),active,,,
UA_203_BBLDPR201_1_2024_HØST_1_1,UA_203_BBLDPR201_1_2024_HØST_1_1,BBLDPR201 Bergen (1),active,,,
UA_203_BBLDPR201_1_2024_HØST_1_2,UA_203_BBLDPR201_1_2024_HØST_1_2,BBLDPR201 Sogndal (2),active,,,
UA_203_BBLDPR201_1_2025_HØST_1_1,UA_203_BBLDPR201_1_2025_HØST_1_1,BBLDPR201 Bergen (1),active,,,
UA_203_BBLDPR201_1_2025_HØST_1_2,UA_203_BBLDPR201_1_2025_HØST_1_2,BBLDPR201 Sogndal (2),active,,,
UA_203_BBLDPR301_1_2025_HØST_1_1,UA_203_BBLDPR301_1_2025_HØST_1_1,BBLDPR301 Bergen (1),active,,,
UA_203_BBLDPR301_1_2025_HØST_1_2,UA_203_BBLDPR301_1_2025_HØST_1_2,BBLDPR301 Sogndal (2),active,,,
UA_203_BBLPR101_1_2024_HØST_1_1,UA_203_BBLPR101_1_2024_HØST_1_1,BBLPR101 Bergen (1),active,,,
UA_203_BBLPR101_1_2024_HØST_1_3,UA_203_BBLPR101_1_2024_HØST_1_3,BBLPR101 Stord  (3),active,,,
UA_203_BBLPR101_1_2025_HØST_1_1,UA_203_BBLPR101_1_2025_HØST_1_1,BBLPR101 Bergen (1),active,,,
UA_203_BBLPR101_1_2025_HØST_1_2,UA_203_BBLPR101_1_2025_HØST_1_2,BBLPR101 Sogndal  (2),active,,,
UA_203_BBLPR101_1_2025_HØST_1_3,UA_203_BBLPR101_1_2025_HØST_1_3,BBLPR101 Stord  (3),active,,,
UA_203_BBLPR201_1_2024_HØST_1_1,UA_203_BBLPR201_1_2024_HØST_1_1,BBLPR201 Bergen (1),active,,,
UA_203_BBLPR201_1_2024_HØST_1_2,UA_203_BBLPR201_1_2024_HØST_1_2,BBLPR201 Sogndal (2),active,,,
UA_203_BBLPR201_1_2024_HØST_1_3,UA_203_BBLPR201_1_2024_HØST_1_3,BBLPR201 Stord (3),active,,,
UA_203_BBLPR201_1_2025_HØST_1_1,UA_203_BBLPR201_1_2025_HØST_1_1,BBLPR201 Bergen (1),active,,,
UA_203_BBLPR201_1_2025_HØST_1_3,UA_203_BBLPR201_1_2025_HØST_1_3,BBLPR201 Stord (3),active,,,
UA_203_BBLPR301_1_2024_HØST_1_1,UA_203_BBLPR301_1_2024_HØST_1_1,BBLPR301 Bergen (1),active,,,
UA_203_BBLPR301_1_2024_HØST_1_2,UA_203_BBLPR301_1_2024_HØST_1_2,BBLPR201 Sogndal (2),active,,,
UA_203_BBLPR301_1_2024_HØST_1_3,UA_203_BBLPR301_1_2024_HØST_1_3,BBLPR201 Stord (3),active,,,
UA_203_BBLPR301_1_2025_HØST_1_1,UA_203_BBLPR301_1_2025_HØST_1_1,BBLPR301 Bergen (1),active,,,
UA_203_BBLPR301_1_2025_HØST_1_2,UA_203_BBLPR301_1_2025_HØST_1_2,BBLPR301 Sogndal (2),active,,,
UA_203_BBLPR301_1_2025_HØST_1_3,UA_203_BBLPR301_1_2025_HØST_1_3,BBLPR301 Stord (3),active,,,
UA_203_BNF301_1_2024_HØST_1_1,UA_203_BNF301_1_2024_HØST_1_1,BNF301 Sogndal (1),active,,,
UA_203_BNF301_1_2024_HØST_1_2,UA_203_BNF301_1_2024_HØST_1_2,BNF301 Stord (2),active,,,
UA_203_BNF301_1_2024_HØST_1_3,UA_203_BNF301_1_2024_HØST_1_3,BNF301 Bergen (3),active,,,
UA_203_BULLA101_1_2024_HØST_1_1,UA_203_BULLA101_1_2024_HØST_1_1,BULLA101 Bergen (1),active,,,
UA_203_BULLA101_1_2024_HØST_1_2,UA_203_BULLA101_1_2024_HØST_1_2,BULLA101 Gol (2),active,,,
UA_203_BULLA101_1_2025_HØST_1_1,UA_203_BULLA101_1_2025_HØST_1_1,BULLA101 Førde og Gol (1),active,,,
UA_203_BULLA101_1_2025_HØST_1_2,UA_203_BULLA101_1_2025_HØST_1_2,BULLA101 Hardanger/Voss (2),active,,,
UA_203_BULLA101_1_2025_HØST_1_3,UA_203_BULLA101_1_2025_HØST_1_3,BULLA101 Haugesund (3),active,,,
UA_203_BULLD101_1_2024_HØST_1_1,UA_203_BULLD101_1_2024_HØST_1_1,BULLD101 Bergen (1),active,,,
UA_203_BULLD101_1_2024_HØST_1_2,UA_203_BULLD101_1_2024_HØST_1_2,BULLD101 Sogndal (2),active,,,
UA_203_BULL101_1_2024_HØST_1_2,UA_203_BULL101_1_2024_HØST_1_2,BULL101 Stord (2),active,,,
UA_203_BULL101_1_2024_HØST_1_4,UA_203_BULL101_1_2024_HØST_1_4,BULL101 Bergen - Klasse A (4),active,,,
UA_203_BULL101_1_2024_HØST_1_5,UA_203_BULL101_1_2024_HØST_1_5,BULL101 Bergen - Klasse B (5),active,,,
UA_203_BULL101_1_2024_HØST_1_6,UA_203_BULL101_1_2024_HØST_1_6,BULL101 Bergen - Klasse C (6),active,,,
UA_203_BULL101_1_2024_HØST_1_7,UA_203_BULL101_1_2024_HØST_1_7,BULL101 Bergen - Klasse D (7),active,,,
UA_203_BULL101_1_2024_HØST_1_8,UA_203_BULL101_1_2024_HØST_1_8,BULL101 Bergen - Klasse E (8),active,,,
UA_203_BULL101_1_2025_HØST_1_1,UA_203_BULL101_1_2025_HØST_1_1,BULL101 Sogndal (1),active,,,
UA_203_BULL101_1_2025_HØST_1_2,UA_203_BULL101_1_2025_HØST_1_2,BULL101 Stord (2),active,,,
