course_id,short_name,long_name,account_id,term_id,status,start_date,end_date,blueprint_course_id
UE_203_SYKS231P_1_2024_HØST_1,SYKS231P-1 24H,"SYKS231P-1 24H Medisinsk og kirurgisk sykepleie - akutt, kronisk og kritisk sykdom med samhandling på tvers av helsetjenestenivå",ST_0203100100,2024_HØST-2025_VÅR,active,,,
UE_203_SYKS231P_1_2025_HØST_1,SYKS231P-1 25H,"SYKS231P-1 25H Medisinsk og kirurgisk sykepleie - akutt, kronisk og kritisk sykdom med samhandling på tvers av helsetjenestenivå",ST_0203100100,2025_HØST-2026_VÅR,active,,,
UE_203_SYKS250_1_2024_HØST_1,SYKS250-1 24H,SYKS250-1 24H Folkehelse i et nasjonalt og globalt perspektiv,ST_0203100100,2024_HØST,active,,,
UE_203_SYKS250_1_2025_HØST_1,SYKS250-1 25H,SYKS250-1 25H Folkehelse i et nasjonalt og globalt perspektiv,ST_0203100100,2025_HØST,active,,,
UE_203_SYKS250_1_2025_VÅR_1,SYKS250-1 25V,SYKS250-1 25V Folkehelse i et nasjonalt og globalt perspektiv,ST_0203100100,2025_VÅR,active,,,
UE_203_SYKS250_1_2026_VÅR_1,SYKS250-1 26V,SYKS250-1 26V Folkehelse i et nasjonalt og globalt perspektiv,ST_0203100100,2026_VÅR,active,,,
UE_203_SYKS300_1_2024_HØST_1,SYKS300-1 24H,SYKS300-1 24H Sykepleie ved komplekse og sammensatte pasienttilstander og sykdomsbilde i kommunehelsetjenesten,ST_0203100100,2024_HØST,active,,,
UE_203_SYKS300_1_2025_HØST_1,SYKS300-1 25H,SYKS300-1 25H Sykepleie ved komplekse og sammensatte pasienttilstander og sykdomsbilde i kommunehelsetjenesten,ST_0203100100,2025_HØST,active,,,
UE_203_SYKS320P_1_2024_HØST_1,SYKS320P-1 24H,"SYKS320P-1 24H Praksisstudie, Sykepleie ved komplekse og sammensatte pasienttilstander og sykdomsbilder i kommunehelsetjenesten",ST_0203100100,2024_HØST-2025_VÅR,active,,,
UE_203_SYKS320P_1_2025_HØST_1,SYKS320P-1 25H,"SYKS320P-1 25H Praksisstudie, Sykepleie ved komplekse og sammensatte pasienttilstander og sykdomsbilder i kommunehelsetjenesten",ST_0203100100,2025_HØST-2026_VÅR,active,,,
UE_203_SYKS320P_1_2025_VÅR_1,SYKS320P-1 25V,"SYKS320P-1 25V Praksisstudie, Sykepleie ved komplekse og sammensatte pasienttilstander og sykdomsbilder i kommunehelsetjenesten",ST_0203100100,2025_VÅR,active,,,
UE_203_SYKS320P_1_2026_VÅR_1,SYKS320P-1 26V,"SYKS320P-1 26V Praksisstudie, Sykepleie ved komplekse og sammensatte pasienttilstander og sykdomsbilder i kommunehelsetjenesten",ST_0203100100,2026_VÅR,active,,,
UE_203_SYKS330P_1_2024_HØST_1,SYKS330P-1 24H,"SYKS330P-1 24H Praksisstudie, Sykepleie ved psykisk sykdom/lidelse",ST_0203100100,2024_HØST,active,,,
UE_203_SYKS330P_1_2025_HØST_1,SYKS330P-1 25H,"SYKS330P-1 25H Praksisstudie, Sykepleie ved psykisk sykdom/lidelse",ST_0203100100,2025_HØST,active,,,
UE_203_SYKS330P_1_2025_VÅR_1,SYKS330P-1 25V,"SYKS330P-1 25V Praksisstudie, Sykepleie ved psykisk sykdom/lidelse",ST_0203100100,2025_VÅR,active,,,
UE_203_SYKS330P_1_2026_VÅR_1,SYKS330P-1 26V,"SYKS330P-1 26V Praksisstudie, Sykepleie ved psykisk sykdom/lidelse",ST_0203100100,2026_VÅR,active,,,
UE_203_SYKS360P_1_2024_HØST_1,SYKS360P-1 24H,"SYKS360P-1 24H Praksisstudie,  Faglig ledelse, tjenesteutvikling og innovasjon",ST_0203100100,2024_HØST-2025_VÅR,active,,,
UE_203_SYKS360P_1_2025_HØST_1,SYKS360P-1 25H,"SYKS360P-1 25H Praksisstudie,  Faglig ledelse, tjenesteutvikling og innovasjon",ST_0203100100,2025_HØST-2026_VÅR,active,,,
UE_203_SYKS360P_1_2025_VÅR_1,SYKS360P-1 25V,"SYKS360P-1 25V Praksisstudie,  Faglig ledelse, tjenesteutvikling og innovasjon",ST_0203100100,2025_VÅR,active,,,
UE_203_SYKS360P_1_2026_VÅR_1,SYKS360P-1 26V,"SYKS360P-1 26V Praksisstudie,  Faglig ledelse, tjenesteutvikling og innovasjon",ST_0203100100,2026_VÅR,active,,,
UE_203_SYKS390_1_2024_HØST_1,SYKS390-1 24H,SYKS390-1 24H Bacheloroppgave,ST_0203100100,2024_HØST-2025_VÅR,active,,,
UE_203_SYKS390_1_2025_HØST_1,SYKS390-1 25H,SYKS390-1 25H Bacheloroppgave,ST_0203100100,2025_HØST-2026_VÅR,active,,,
UE_203_SØ6-402_1_2025_HØST_1,SØ6-402-1 25H,SØ6-402-1 25H Offentlig økonomiforvaltning,ST_0203201400,2025_HØST,active,,,
UE_203_SÅR1101_1_2024_HØST_1,SÅR1101-1 24H,SÅR1101-1 24H Generelle prinsipper for behandling av ikke-helende sår,ST_0203100100,2024_HØST,active,,,
UE_203_SÅR1101_1_2025_HØST_1,SÅR1101-1 25H,SÅR1101-1 25H Generelle prinsipper for behandling av ikke-helende sår,ST_0203100100,2025_HØST,active,,,
UE_203_SÅR1102_1_2025_VÅR_1,SÅR1102-1 25V,SÅR1102-1 25V Behandling av sår forårsaket av systemiske sykdommer,ST_0203100100,2025_VÅR,active,,,
UE_203_SÅR1102_1_2026_VÅR_1,SÅR1102-1 26V,SÅR1102-1 26V Behandling av sår forårsaket av systemiske sykdommer,ST_0203100100,2026_VÅR,active,,,
UE_203_TAK801_1_2024_HØST_1,TAK801-1 24H,TAK801-1 24H Utvikling av eiendom – juridisk og økonomisk forvaltning ,ST_0203201200,2024_HØST,active,,,
UE_203_TAK801_1_2025_HØST_1,TAK801-1 25H,TAK801-1 25H Utvikling av eiendom – juridisk og økonomisk forvaltning ,ST_0203201200,2025_HØST,active,,,
UE_203_TAK802_1_2025_VÅR_1,TAK802-1 25V,"TAK802-1 25V Teknisk forvaltning – bygningsfysikk, FDVU og ombygging",ST_0203201200,2025_VÅR,active,,,
UE_203_TAK802_1_2026_VÅR_1,TAK802-1 26V,"TAK802-1 26V Teknisk forvaltning – bygningsfysikk, FDVU og ombygging",ST_0203201200,2026_VÅR,active,,,
UE_203_TEK801_1_2024_HØST_1,TEK801-1 24H,TEK801-1 24H Tekstilkultur 1,ST_0203300400,2024_HØST,active,,,
UE_203_TEK801_1_2025_VÅR_1,TEK801-1 25V,TEK801-1 25V Tekstilkultur 1,ST_0203300400,2025_VÅR,active,,,
UE_203_TEK802_1_2025_VÅR_1,TEK802-1 25V,TEK802-1 25V Tekstilkultur 2,ST_0203300400,2025_VÅR,active,,,
UE_203_TEK802_1_2026_VÅR_1,TEK802-1 26V,TEK802-1 26V Tekstilkultur 2,ST_0203300400,2026_VÅR,active,,,
UE_203_THO801_1_2024_HØST_1,THO801-1 24H,THO801-1 24H E-helse og velferdsteknologi,ST_0203100100,2024_HØST,active,,,
UE_203_THO801_1_2025_HØST_1,THO801-1 25H,THO801-1 25H E-helse og velferdsteknologi,ST_0203100100,2025_HØST,active,,,
UE_203_THO802_1_2025_VÅR_1,THO802-1 25V,THO802-1 25V Implementering av e-helse,ST_0203100100,2025_VÅR,active,,,
UE_203_THO802_1_2026_VÅR_1,THO802-1 26V,THO802-1 26V Implementering av e-helse,ST_0203100100,2026_VÅR,active,,,
UE_203_TOS101_1_2024_HØST_1,TOS101-1 24H,TOS101-1 24H Profesjonskunnskap og yrkesetikk,ST_0203300300,2024_HØST,active,,,
UE_203_TOS101_1_2025_HØST_1,TOS101-1 25H,TOS101-1 25H Profesjonskunnskap og yrkesetikk,ST_0203300300,2025_HØST,active,,,
UE_203_TOS201A_1_2025_VÅR_1,TOS201A-1 25V,TOS201A-1 25V Tolking i praksis - norsk/arabisk,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201A_1_2026_VÅR_1,TOS201A-1 26V,TOS201A-1 26V Tolking i praksis - norsk/arabisk,ST_0203300300,2026_VÅR,active,,,
UE_203_TOS201B_1_2026_VÅR_1,TOS201B-1 26V,TOS201B-1 26V Tolking i praksis - norsk/dari,ST_0203300300,2026_VÅR,active,,,
UE_203_TOS201D_1_2026_VÅR_1,TOS201D-1 26V,TOS201D-1 26V Tolking i praksis - norsk/polsk,ST_0203300300,2026_VÅR,active,,,
UE_203_TOS201E_1_2025_VÅR_1,TOS201E-1 25V,TOS201E-1 25V Tolking i praksis - norsk/somali,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201F_1_2025_VÅR_1,TOS201F-1 25V,TOS201F-1 25V Tolking i praksis - norsk/tigrinja,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201F_1_2026_VÅR_1,TOS201F-1 26V,TOS201F-1 26V Tolking i praksis - norsk/tigrinja,ST_0203300300,2026_VÅR,active,,,
UE_203_TOS201M_1_2026_VÅR_1,TOS201M-1 26V,TOS201M-1 26V Tolking i praksis - norsk/tyrkisk,ST_0203300300,2026_VÅR,active,,,
UE_203_TOS201O_1_2025_VÅR_1,TOS201O-1 25V,TOS201O-1 25V Tolking i praksis - norsk/bulgarsk,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201P_1_2025_VÅR_1,TOS201P-1 25V,TOS201P-1 25V Tolking i praksis - norsk/mandarin,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201Q_1_2025_VÅR_1,TOS201Q-1 25V,TOS201Q-1 25V Tolking i praksis - norsk/oromo,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201R_1_2025_VÅR_1,TOS201R-1 25V,TOS201R-1 25V Tolking i praksis - norsk/persisk,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201S_1_2025_VÅR_1,TOS201S-1 25V,TOS201S-1 25V Tolking i praksis - norsk/ukrainsk,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201T_1_2025_VÅR_1,TOS201T-1 25V,TOS201T-1 25V Tolking i praksis - norsk/russisk,ST_0203300300,2025_VÅR,active,,,
UE_203_TOS201T_1_2026_VÅR_1,TOS201T-1 26V,TOS201T-1 26V Tolking i praksis - norsk/russisk,ST_0203300300,2026_VÅR,active,,,
UE_203_TOS201U_1_2026_VÅR_1,TOS201U-1 26V,TOS201U-1 26V Tolking i praksis - norsk/tamil,ST_0203300300,2026_VÅR,active,,,
UE_203_TOS301_1_2024_HØST_1,TOS301-1 24H,TOS301-1 24H Fjerntolking,ST_0203300300,2024_HØST,active,,,
UE_203_TOS301_1_2025_HØST_1,TOS301-1 25H,TOS301-1 25H Fjerntolking,ST_0203300300,2025_HØST,active,,,
UE_203_TPE803_1_2024_HØST_1,TPE803-1 24H,TPE803-1 24H Psykososiale vansker,ST_0203300200,2024_HØST,active,,,
UE_203_TPE803_1_2025_HØST_1,TPE803-1 25H,TPE803-1 25H Psykososiale vansker,ST_0203300200,2025_HØST,active,,,
UE_203_TPE804_1_2025_VÅR_1,TPE804-1 25V,TPE804-1 25V Forebygging for et inkluderende læringsmiljø,ST_0203300200,2025_VÅR,active,,,
UE_203_TPE804_1_2026_VÅR_1,TPE804-1 26V,TPE804-1 26V Forebygging for et inkluderende læringsmiljø,ST_0203300200,2026_VÅR,active,,,
UE_203_TPHR590_1_2025_VÅR_1,TPHR590-1 25V,TPHR590-1 25V Masteroppgave,ST_0203100300,2025_VÅR-2026_VÅR,active,,,
UE_203_TST111_1_2024_HØST_1,TST111-1 24H,TST111-1 24H Norsk Tegnspråk 1,ST_0203300300,2024_HØST,active,,,
UE_203_TST111_1_2025_HØST_1,TST111-1 25H,TST111-1 25H Norsk Tegnspråk 1,ST_0203300300,2025_HØST,active,,,
UE_203_TST112_1_2025_VÅR_1,TST112-1 25V,TST112-1 25V Norsk Tegnspråk 2,ST_0203300300,2025_VÅR,active,,,
UE_203_TST113_1_2024_HØST_1,TST113-1 24H,"TST113-1 24H Døves historie, kultur og språk",ST_0203300300,2024_HØST,active,,,
UE_203_TST113_1_2025_HØST_1,TST113-1 25H,"TST113-1 25H Døves historie, kultur og språk",ST_0203300300,2025_HØST,active,,,
UE_203_TST114_1_2026_VÅR_1,TST114-1 26V,TST114-1 26V Norsk Tegnspråk 2,ST_0203300300,2026_VÅR,active,,,
UE_203_TST115_1_2026_VÅR_1,TST115-1 26V,TST115-1 26V Innføring i tegnspråklingvistikk ,ST_0203300300,2026_VÅR,active,,,
UE_203_TST211_1_2024_HØST_1,TST211-1 24H,TST211-1 24H Tolking til og fra norsk tegnspråk 1,ST_0203300300,2024_HØST-2025_VÅR,active,,,
UE_203_TST211_1_2025_HØST_1,TST211-1 25H,TST211-1 25H Tolking til og fra norsk tegnspråk 1,ST_0203300300,2025_HØST-2026_VÅR,active,,,
UE_203_TST-2_1_2024_HØST_1,TST-2-1 24H,TST-2-1 24H Opphold i tegnspråklig miljø 1 uke + obs.praksis 2 uker + tolke/ledsage 1 uke,ST_0203300300,2024_HØST-2025_VÅR,active,,,
UE_203_TST-2_1_2025_HØST_1,TST-2-1 25H,TST-2-1 25H Opphold i tegnspråklig miljø 1 uke + obs.praksis 2 uker + tolke/ledsage 1 uke,ST_0203300300,2025_HØST-2026_VÅR,active,,,
UE_203_TST212_1_2024_HØST_1,TST212-1 24H,TST212-1 24H Tolketeori og profesjonskunnskap,ST_0203300300,2024_HØST,active,,,
UE_203_TST212_1_2025_HØST_1,TST212-1 25H,TST212-1 25H Tolketeori og profesjonskunnskap,ST_0203300300,2025_HØST,active,,,
UE_203_TST213_1_2025_VÅR_1,TST213-1 25V,"TST213-1 25V Tolking, ledsaging og beskrivelse 1 ",ST_0203300300,2025_VÅR,active,,,
UE_203_TST213_1_2026_VÅR_1,TST213-1 26V,"TST213-1 26V Tolking, ledsaging og beskrivelse 1 ",ST_0203300300,2026_VÅR,active,,,
UE_203_TST214_1_2024_HØST_1,TST214-1 24H,TST214-1 24H Skrivetolking ,ST_0203300300,2024_HØST-2025_VÅR,active,,,
UE_203_TST214_1_2025_HØST_1,TST214-1 25H,TST214-1 25H Skrivetolking ,ST_0203300300,2025_HØST-2026_VÅR,active,,,
UE_203_TST311_1_2024_HØST_1,TST311-1 24H,TST311-1 24H Tolking til og fra norsk tegnspråk 2,ST_0203300300,2024_HØST-2025_VÅR,active,,,
UE_203_TST311_1_2025_HØST_1,TST311-1 25H,TST311-1 25H Tolking til og fra norsk tegnspråk 2,ST_0203300300,2025_HØST-2026_VÅR,active,,,
UE_203_TST-3_1_2024_HØST_1,TST-3-1 24H,TST-3-1 24H Eikholt 1 uke + tolkepraksis 7 uker,ST_0203300300,2024_HØST-2025_VÅR,active,,,
UE_203_TST-3_1_2025_HØST_1,TST-3-1 25H,TST-3-1 25H Eikholt 1 uke + tolkepraksis 7 uker,ST_0203300300,2025_HØST-2026_VÅR,active,,,
UE_203_TST312_1_2025_VÅR_1,TST312-1 25V,TST312-1 25V Tegn som støtte til munnavlesning (TSS) ,ST_0203300300,2025_VÅR,active,,,
UE_203_TST312_1_2026_VÅR_1,TST312-1 26V,TST312-1 26V Tegn som støtte til munnavlesning (TSS) ,ST_0203300300,2026_VÅR,active,,,
UE_203_TST313_1_2024_HØST_1,TST313-1 24H,"TST313-1 24H Tolking, ledsaging og beskrivelse 2",ST_0203300300,2024_HØST-2025_VÅR,active,,,
UE_203_TST313_1_2025_HØST_1,TST313-1 25H,"TST313-1 25H Tolking, ledsaging og beskrivelse 2",ST_0203300300,2025_HØST-2026_VÅR,active,,,
UE_203_TST350_1_2024_HØST_1,TST350-1 24H,TST350-1 24H Bacheloroppgave i norsk tegnspråk og tolking,ST_0203300300,2024_HØST-2025_VÅR,active,,,
UE_203_TST350_1_2025_HØST_1,TST350-1 25H,TST350-1 25H Bacheloroppgave i norsk tegnspråk og tolking,ST_0203300300,2025_HØST-2026_VÅR,active,,,
UE_203_UPED851_1_2026_VÅR_1,UPED851-1 26V,UPED851-1 26V Innføring i universitetspedagogikk,ST_0203300000,2026_VÅR,active,,,
UE_203_UPED853_1_2025_HØST_1,UPED853-1 25H,UPED853-1 25H Utviklingsprosjekt i universitetspedagogikk,ST_0203300000,2025_HØST,active,,,
UE_203_UPED853_1_2026_VÅR_1,UPED853-1 26V,UPED853-1 26V Utviklingsprosjekt i universitetspedagogikk,ST_0203300000,2026_VÅR,active,,,
UE_203_UPED854_1_2025_HØST_1,UPED854-1 25H,UPED854-1 25H Emnedesign,ST_0203300000,2025_HØST,active,,,
UE_203_UPED854_1_2026_VÅR_1,UPED854-1 26V,UPED854-1 26V Emnedesign,ST_0203300000,2026_VÅR,active,,,
UE_203_UTE801_1_2024_HØST_1,UTE801-1 24H,"UTE801-1 24H Didaktiske praksiser ute for skaperglede, engasjement og utforskertrang ",ST_0203300100,2024_HØST,active,,,
UE_203_UTE801_1_2025_HØST_1,UTE801-1 25H,"UTE801-1 25H Didaktiske praksiser ute for skaperglede, engasjement og utforskertrang ",ST_0203300100,2025_HØST,active,,,
UE_203_UTE802_1_2025_VÅR_1,UTE802-1 25V,UTE802-1 25V Profesjonsfellesskapet for praktisk og estetisk virksomhet i skolen ,ST_0203300100,2025_VÅR,active,,,
UE_203_UTE802_1_2026_VÅR_1,UTE802-1 26V,UTE802-1 26V Profesjonsfellesskapet for praktisk og estetisk virksomhet i skolen ,ST_0203300100,2026_VÅR,active,,,
UE_203_UVN801N_1_2024_HØST_1,UVN801N-1 24H,UVN801N-1 24H Norsk som andrespråk i voksenopplæringen 1,ST_0203300300,2024_HØST,active,,,
UE_203_UVN801N_1_2025_HØST_1,UVN801N-1 25H,UVN801N-1 25H Norsk som andrespråk i voksenopplæringen 1,ST_0203300300,2025_HØST,active,,,
UE_203_UVN801_1_2024_HØST_1,UVN801-1 24H,UVN801-1 24H Norsk som andrespråk i voksenopplæringen 1,ST_0203300300,2024_HØST,active,,,
UE_203_UVN801_1_2025_HØST_1,UVN801-1 25H,UVN801-1 25H Norsk som andrespråk i voksenopplæringen 1,ST_0203300300,2025_HØST,active,,,
UE_203_UVN802N_1_2025_VÅR_1,UVN802N-1 25V,UVN802N-1 25V Norsk som andrespråk i voksenopplæringen 2,ST_0203300300,2025_VÅR,active,,,
UE_203_UVN802N_1_2026_VÅR_1,UVN802N-1 26V,UVN802N-1 26V Norsk som andrespråk i voksenopplæringen 2,ST_0203300300,2026_VÅR,active,,,
UE_203_UVN802_1_2025_VÅR_1,UVN802-1 25V,UVN802-1 25V Norsk som andrespråk i voksenopplæringen 2,ST_0203300300,2025_VÅR,active,,,
UE_203_UVN802_1_2026_VÅR_1,UVN802-1 26V,UVN802-1 26V Norsk som andrespråk i voksenopplæringen 2,ST_0203300300,2026_VÅR,active,,,
UE_203_U5NOR13_1_2024_HØST_1,U5NOR13-1 24H,U5NOR13-1 24H Norsk for utenlandske studenter. Begynnerkurs,ST_0203300300,2024_HØST,active,,,
UE_203_U5NOR13_1_2025_HØST_1,U5NOR13-1 25H,U5NOR13-1 25H Norsk for utenlandske studenter. Begynnerkurs,ST_0203300300,2025_HØST,active,,,
UE_203_U5NOR13_1_2025_VÅR_1,U5NOR13-1 25V,U5NOR13-1 25V Norsk for utenlandske studenter. Begynnerkurs,ST_0203300300,2025_VÅR,active,,,
UE_203_U5NOR13_1_2026_VÅR_1,U5NOR13-1 26V,U5NOR13-1 26V Norsk for utenlandske studenter. Begynnerkurs,ST_0203300300,2026_VÅR,active,,,
UE_203_VBB100_1_2024_HØST_1,VBB100-1 24H,VBB100-1 24H Vurdering av barnets beste,ST_0203100300,2024_HØST-2025_VÅR,active,,,
UE_203_VBB100_1_2025_HØST_1,VBB100-1 25H,VBB100-1 25H Vurdering av barnets beste,ST_0203100300,2025_HØST-2026_VÅR,active,,,
UE_203_VEI801_1_2024_HØST_1,VEI801-1 24H,"VEI801-1 24H Profesjonsrettet veilederutdanning, veiledning i barnehage og skole, grunnemne",ST_0203300200,2024_HØST,active,,,
UE_203_VEI801_1_2025_HØST_1,VEI801-1 25H,"VEI801-1 25H Profesjonsrettet veilederutdanning, veiledning i barnehage og skole, grunnemne",ST_0203300200,2025_HØST,active,,,
UE_203_VEI802_1_2025_VÅR_1,VEI802-1 25V,VEI802-1 25V Profesjonskvalifisering: veiledning av studenter og nyutdannede lærere i barnehage og skole,ST_0203300200,2025_VÅR,active,,,
UE_203_VEI802_1_2026_VÅR_1,VEI802-1 26V,VEI802-1 26V Profesjonskvalifisering: veiledning av studenter og nyutdannede lærere i barnehage og skole,ST_0203300200,2026_VÅR,active,,,
UE_203_VEI803_1_2025_VÅR_1,VEI803-1 25V,VEI803-1 25V Profesjonsveiledning: prosessveiledning for kvalitetsutvikling i barnehage og skole,ST_0203300200,2025_VÅR,active,,,
UE_203_VEI803_1_2026_VÅR_1,VEI803-1 26V,VEI803-1 26V Profesjonsveiledning: prosessveiledning for kvalitetsutvikling i barnehage og skole,ST_0203300200,2026_VÅR,active,,,
UE_203_VOB006_1_2025_VÅR_1,VOB006-1 25V,VOB006-1 25V Forhandlinger og konfliktforståelse,ST_0203201300,2025_VÅR,active,,,
UE_203_VOB006_1_2026_VÅR_1,VOB006-1 26V,VOB006-1 26V Forhandlinger og konfliktforståelse,ST_0203201300,2026_VÅR,active,,,
UE_203_VOØ001_1_2025_VÅR_1,VOØ001-1 25V,VOØ001-1 25V Prosjektledelse,ST_0203201400,2025_VÅR,active,,,
UE_203_VOØ001_1_2026_VÅR_1,VOØ001-1 26V,VOØ001-1 26V Prosjektledelse,ST_0203201400,2026_VÅR,active,,,
UE_203_VOØ006_1_2025_VÅR_1,VOØ006-1 25V,VOØ006-1 25V Human Resource Management (HRM) i den norske modellen,ST_0203201400,2025_VÅR,active,,,
